season,week,celebrity_name,judge_rank,audience_share_rank,final_rank,pred_eliminated,survival_prob
31,2,Selma Blair,6.0,1.0,6.0,0,0.9789795055505716
31,2,Shangela,6.0,1.0,6.0,0,0.9789795055505716
31,2,Heidi D'Amelio,6.0,5.0,8.0,0,0.9478145292273166
31,2,Jordin Sparks,9.0,6.0,9.0,0,0.9300366528533986
31,2,Vinny Guadagnino,9.0,7.0,10.0,0,0.9173684513782843
31,2,Sam Champion,11.0,12.0,11.0,0,0.8541136477411523
31,2,Joseph Baena,13.0,13.0,12.0,0,0.8084928324747163
31,2,Cheryl Ladd,15.0,11.0,13.0,0,0.8014366337272698
31,2,Jessie James Decker,12.0,15.0,14.0,0,0.784383342172785
31,2,Teresa Giudice,14.0,14.0,15.0,1,0.771092378776834
31,3,Charli D'Amelio,1.0,2.0,1.0,0,1.0
31,3,Gabby Windey,1.0,2.0,1.0,0,1.0
31,3,Wayne Brady,1.0,2.0,1.0,0,1.0
31,3,Heidi D'Amelio,4.0,8.0,4.0,0,0.9722432415100903
31,3,Daniel Durant,5.0,7.0,5.0,0,0.9573942725073312
31,3,Shangela,6.0,6.0,6.0,0,0.9463308708781465
31,3,Trevor Donovan,10.0,1.0,7.0,0,0.9193716350901389
31,3,Selma Blair,9.0,5.0,8.0,0,0.9182398644379269
31,3,Jordin Sparks,7.0,9.0,9.0,0,0.9123852823692715
31,3,Joseph Baena,7.0,10.0,10.0,0,0.8750396983977726
31,3,Sam Champion,12.0,12.0,11.0,0,0.7568349064766159
31,3,Vinny Guadagnino,14.0,11.0,12.0,0,0.749572183519623
31,3,Jessie James Decker,11.0,13.0,13.0,0,0.7357919571263618
31,3,Cheryl Ladd,13.0,14.0,14.0,1,0.7033789249552816
31,4,Charli D'Amelio,1.0,4.0,1.0,0,1.0
31,4,Gabby Windey,1.0,4.0,1.0,0,1.0
31,4,Wayne Brady,1.0,4.0,1.0,0,1.0
31,4,Heidi D'Amelio,4.0,1.0,4.0,0,0.9926398708483698
31,4,Jordin Sparks,4.0,3.0,5.0,0,0.9853544193464917
31,4,Selma Blair,6.0,7.0,6.0,0,0.9407633545827678
31,4,Shangela,6.0,8.0,7.0,0,0.9212294358912315
31,4,Daniel Durant,9.0,2.0,8.0,0,0.9188429229615964
31,4,Trevor Donovan,11.0,9.0,9.0,0,0.8371232223848647
31,4,Vinny Guadagnino,9.0,10.0,10.0,0,0.8336046633570299
31,4,Jessie James Decker,8.0,11.0,11.0,0,0.8266781059451224
31,4,Joseph Baena,11.0,12.0,12.0,0,0.7661791540769803
31,4,Sam Champion,13.0,13.0,13.0,1,0.7175539411567959
31,5,Charli D'Amelio,1.0,6.0,1.0,0,1.0
31,5,Gabby Windey,2.0,4.0,1.0,0,1.0
31,5,Wayne Brady,2.0,4.0,1.0,0,1.0
31,5,Heidi D'Amelio,5.0,1.0,4.0,0,0.9939595941782982
31,5,Selma Blair,4.0,2.0,5.0,0,0.9919205980099336
31,5,Shangela,6.0,7.0,6.0,0,0.9562010893370326
31,5,Jordin Sparks,9.0,3.0,7.0,0,0.9358650991581579
31,5,Trevor Donovan,7.0,9.0,8.0,0,0.894967346899805
31,5,Daniel Durant,11.0,8.0,9.0,0,0.8730826327161739
31,5,Jessie James Decker,7.0,10.0,10.0,0,0.8490851374153454
31,5,Joseph Baena,10.0,12.0,12.0,1,0.7755349133517123
31,5,Vinny Guadagnino,12.0,11.0,12.0,1,0.7312912660510936
31,6,Charli D'Amelio,1.0,5.0,1.0,0,0.9852511723994672
31,6,Gabby Windey,2.0,1.0,2.0,0,0.9778427481451211
31,6,Heidi D'Amelio,3.0,4.0,3.0,0,0.9401782145555384
31,6,Wayne Brady,5.0,2.0,4.0,0,0.9394245373685316
31,6,Jordin Sparks,5.0,3.0,5.0,0,0.9216745433476635
31,6,Shangela,3.0,6.0,6.0,0,0.919352667592791
31,6,Trevor Donovan,5.0,7.0,7.0,0,0.8798589733901447
31,6,Daniel Durant,5.0,8.0,8.0,0,0.8727299414158588
31,6,Jessie James Decker,9.0,9.0,9.0,0,0.7220749589971508
31,6,Vinny Guadagnino,10.0,10.0,10.0,1,0.6462116103122133
31,7,Charli D'Amelio,1.0,2.0,1.0,0,0.950717517291287
31,7,Wayne Brady,3.0,1.0,2.0,0,0.945755801715948
31,7,Trevor Donovan,1.0,4.0,3.0,0,0.9371651909362947
31,7,Gabby Windey,6.0,3.0,4.0,0,0.9085090793639632
31,7,Shangela,4.0,5.0,5.0,0,0.896543386810139
31,7,Daniel Durant,4.0,6.0,6.0,0,0.8687045481176009
31,7,Heidi D'Amelio,7.0,7.0,7.0,0,0.8505438176200866
31,7,Jordin Sparks,8.0,8.0,8.0,0,0.8190324095257066
31,7,Vinny Guadagnino,9.0,9.0,9.0,1,0.6271255395186714
31,8,Wayne Brady,1.0,2.0,1.0,0,0.9682293509871212
31,8,Charli D'Amelio,1.0,4.0,2.0,0,0.9641975275642278
31,8,Shangela,3.0,5.0,3.0,0,0.9276903795218429
31,8,Gabby Windey,4.0,1.0,4.0,0,0.9195710238367687
31,8,Trevor Donovan,5.0,3.0,5.0,0,0.9007634665422994
31,8,Daniel Durant,5.0,6.0,6.0,0,0.8601384030414405
31,8,Heidi D'Amelio,7.0,7.0,8.0,1,0.7850064767561444
31,8,Vinny Guadagnino,8.0,8.0,8.0,1,0.5466164910927553
31,9,Gabby Windey,1.0,1.0,1.0,0,0.8878958562079123
31,9,Charli D'Amelio,1.0,3.0,2.0,0,0.8728684222315019
31,9,Wayne Brady,3.0,2.0,3.0,0,0.8464035446968741
31,9,Shangela,3.0,4.0,4.0,0,0.8292441704291442
31,9,Daniel Durant,5.0,6.0,6.0,1,0.7369565057153121
31,9,Trevor Donovan,6.0,5.0,6.0,1,0.729566614255494
31,10,Gabby Windey,1.0,1.0,1.0,0,0.3327302140775056
31,10,Charli D'Amelio,1.0,2.0,4.0,1,0.31163383169111736
31,10,Shangela,3.0,4.0,4.0,1,0.26458570765872513
31,10,Wayne Brady,3.0,3.0,4.0,1,0.2841400702052227
32,1,Charity Lawson,1.0,14.0,1.0,0,1.0
32,1,Ariana Madix,2.0,9.0,1.0,0,1.0
32,1,Jason Mraz,2.0,9.0,1.0,0,1.0
32,1,Lele Pons,4.0,1.0,4.0,0,0.9989098757634947
32,1,Adrian Peterson,5.0,4.0,5.0,0,0.9514236731191557
32,1,Xochitl Gomez,5.0,4.0,5.0,0,0.9514236731191557
32,1,Mira Sorvino,7.0,3.0,7.0,0,0.9333274937575957
32,1,Barry Williams,8.0,2.0,8.0,0,0.9069486458082793
32,1,Jamie Lynn Spears,9.0,6.0,9.0,0,0.8594624431639403
32,1,Mauricio Umansky,9.0,6.0,9.0,0,0.8594624431639403
32,1,Alyson Hannigan,11.0,8.0,11.0,0,0.7896538004855814
32,1,Harry Jowsey,12.0,11.0,12.0,1,0.7421675978412423
32,1,Matt Walsh,12.0,11.0,12.0,0,0.7421675978412423
32,1,Tyson Beckford,12.0,11.0,12.0,0,0.7421675978412423
32,2,Jason Mraz,1.0,11.0,1.0,0,1.0
32,2,Xochitl Gomez,1.0,11.0,1.0,0,1.0
32,2,Charity Lawson,3.0,2.0,1.0,0,1.0
32,2,Ariana Madix,5.0,1.0,1.0,0,1.0
32,2,Lele Pons,3.0,5.0,5.0,0,0.982895657843398
32,2,Alyson Hannigan,6.0,4.0,6.0,0,0.9464178857357307
32,2,Tyson Beckford,7.0,8.0,7.0,0,0.8989316830913916
32,2,Mira Sorvino,7.0,9.0,8.0,0,0.8835714284746632
32,2,Jamie Lynn Spears,9.0,7.0,9.0,0,0.8519210872710529
32,2,Adrian Peterson,10.0,3.0,10.0,0,0.8502441609079077
32,2,Barry Williams,10.0,10.0,11.0,0,0.7951940320669928
32,2,Harry Jowsey,10.0,13.0,12.0,0,0.7595478395281353
32,2,Mauricio Umansky,13.0,6.0,13.0,1,0.7566488926024446
32,3,Ariana Madix,1.0,5.0,1.0,0,1.0
32,3,Jason Mraz,1.0,5.0,1.0,0,1.0
32,3,Xochitl Gomez,3.0,2.0,1.0,0,1.0
32,3,Charity Lawson,3.0,4.0,4.0,0,0.984464676536098
32,3,Lele Pons,5.0,1.0,5.0,0,0.9346561690307653
32,3,Mira Sorvino,6.0,3.0,6.0,0,0.8923924325949324
32,3,Barry Williams,7.0,8.0,7.0,0,0.8346018273455245
32,3,Alyson Hannigan,8.0,7.0,8.0,0,0.8260793208240995
32,3,Harry Jowsey,8.0,11.0,9.0,0,0.7867424421289485
32,3,Adrian Peterson,11.0,9.0,10.0,0,0.7654335391382043
32,3,Mauricio Umansky,10.0,12.0,11.0,0,0.7519481121852449
32,3,Tyson Beckford,12.0,10.0,12.0,1,0.7300145172000425
32,4,Xochitl Gomez,1.0,5.0,1.0,0,1.0
32,4,Ariana Madix,2.0,1.0,1.0,0,1.0
32,4,Jason Mraz,3.0,3.0,3.0,0,0.9699127917864465
32,4,Charity Lawson,3.0,4.0,4.0,0,0.9674634206042023
32,4,Lele Pons,5.0,2.0,5.0,0,0.9326232096154253
32,4,Mira Sorvino,6.0,6.0,6.0,0,0.867781539741943
32,4,Harry Jowsey,6.0,8.0,7.0,0,0.8035255872621381
32,4,Adrian Peterson,6.0,9.0,8.0,0,0.7989389539942913
32,4,Alyson Hannigan,10.0,7.0,9.0,0,0.7534503521201704
32,4,Barry Williams,10.0,10.0,10.0,0,0.7255634559083811
32,4,Mauricio Umansky,9.0,11.0,11.0,1,0.7040235018696512
32,5,Charity Lawson,1.0,2.0,1.0,0,1.0
32,5,Xochitl Gomez,1.0,2.0,1.0,0,1.0
32,5,Jason Mraz,3.0,4.0,3.0,0,0.9729560045952582
32,5,Ariana Madix,4.0,1.0,4.0,0,0.931598257808276
32,5,Lele Pons,4.0,5.0,5.0,0,0.9048672254449772
32,5,Mira Sorvino,8.0,6.0,6.0,0,0.8246244933213911
32,5,Barry Williams,4.0,7.0,7.0,0,0.814897952233715
32,5,Mauricio Umansky,4.0,10.0,8.0,0,0.7696399514806179
32,5,Alyson Hannigan,9.0,8.0,9.0,0,0.7310197569675165
32,5,Harry Jowsey,10.0,9.0,10.0,1,0.6720800033067491
32,6,Xochitl Gomez,1.0,2.0,1.0,0,1.0
32,6,Ariana Madix,2.0,1.0,2.0,0,0.9902133153455203
32,6,Jason Mraz,3.0,3.0,3.0,0,0.9613153961320876
32,6,Charity Lawson,4.0,4.0,4.0,0,0.9488401850293674
32,6,Lele Pons,5.0,5.0,5.0,0,0.9147713767230468
32,6,Mauricio Umansky,6.0,6.0,6.0,0,0.7535638085920633
32,6,Barry Williams,7.0,7.0,7.0,0,0.7302399890878732
32,6,Alyson Hannigan,8.0,8.0,8.0,0,0.6801687012548366
32,6,Harry Jowsey,9.0,9.0,9.0,1,0.6542584462408553
32,7,Xochitl Gomez,1.0,1.0,1.0,0,0.9217094091735086
32,7,Ariana Madix,1.0,2.0,2.0,0,0.8984104091814854
32,7,Jason Mraz,4.0,3.0,3.0,0,0.8794619551846374
32,7,Lele Pons,3.0,5.0,4.0,0,0.8579337853025794
32,7,Charity Lawson,4.0,4.0,5.0,0,0.8536685838831566
32,7,Alyson Hannigan,6.0,6.0,6.0,0,0.6759819997095804
32,7,Barry Williams,7.0,7.0,7.0,0,0.6389042281453858
32,7,Harry Jowsey,8.0,8.0,8.0,1,0.5865943768505355
32,8,Ariana Madix,1.0,1.0,1.0,0,0.9569405159081493
32,8,Xochitl Gomez,2.0,2.0,2.0,0,0.9209361470667037
32,8,Charity Lawson,3.0,3.0,3.0,0,0.8749978808139391
32,8,Jason Mraz,6.0,4.0,4.0,0,0.7854989509037283
32,8,Alyson Hannigan,4.0,5.0,5.0,0,0.7117319856259845
32,8,Barry Williams,5.0,6.0,6.0,0,0.653946921568725
32,8,Harry Jowsey,7.0,7.0,7.0,1,0.5092617315414748
32,9,Xochitl Gomez,2.0,1.0,1.0,0,0.9381788769745621
32,9,Ariana Madix,4.0,2.0,2.0,0,0.8791133933613494
32,9,Charity Lawson,3.0,3.0,3.0,0,0.8706547734144987
32,9,Jason Mraz,1.0,4.0,4.0,0,0.8664083575242314
32,9,Alyson Hannigan,5.0,5.0,5.0,0,0.6229805583232457
32,9,Harry Jowsey,6.0,6.0,6.0,1,0.49699230349015566
32,10,Xochitl Gomez,1.0,1.0,1.0,0,0.8922781923291215
32,10,Ariana Madix,3.0,2.0,2.0,0,0.8651028185336012
32,10,Charity Lawson,2.0,3.0,3.0,0,0.8609932885192647
32,10,Jason Mraz,4.0,4.0,4.0,0,0.7448342464652717
32,10,Alyson Hannigan,5.0,5.0,5.0,0,0.5570998415346489
32,11,Xochitl Gomez,1.0,1.0,1.0,0,0.3763190865809345
32,11,Jason Mraz,1.0,4.0,5.0,1,0.27362915746629135
32,11,Ariana Madix,3.0,2.0,5.0,1,0.35763286454862697
32,11,Charity Lawson,3.0,3.0,5.0,1,0.34431925629598636
32,11,Alyson Hannigan,5.0,5.0,5.0,1,0.03147994532090814
33,1,Chandler Kinney,1.0,7.0,1.0,0,1.0
33,1,Dwight Howard ,2.0,6.0,1.0,0,1.0
33,1,Joey Graziadei,3.0,4.0,3.0,0,0.9788102559132725
33,1,Stephen Nedoroscik,3.0,4.0,3.0,0,0.9788102559132725
33,1,Danny Amendola,5.0,1.0,5.0,0,0.9607140765517127
33,1,Jenn Tran,6.0,2.0,6.0,0,0.9343352286023962
33,1,Phaedra Parks,6.0,2.0,6.0,0,0.9343352286023962
33,1,Anna Delvey,8.0,8.0,8.0,0,0.8740243398507912
33,1,Brooks Nader,8.0,8.0,8.0,0,0.8740243398507912
33,1,Ilona Maher,8.0,8.0,8.0,0,0.8740243398507912
33,1,Tori Spelling,11.0,11.0,11.0,0,0.8049451729072168
33,1,Reginald VelJohnson,12.0,12.0,12.0,0,0.7785663249579002
33,1,Eric Roberts,13.0,13.0,13.0,0,0.7310801223135612
33,2,Chandler Kinney,1.0,6.0,1.0,0,1.0
33,2,Dwight Howard ,2.0,1.0,1.0,0,1.0
33,2,Joey Graziadei,2.0,1.0,1.0,0,1.0
33,2,Stephen Nedoroscik,2.0,1.0,1.0,0,1.0
33,2,Ilona Maher,5.0,5.0,5.0,0,0.9635329593444683
33,2,Phaedra Parks,5.0,7.0,6.0,0,0.9295885997157969
33,2,Jenn Tran,9.0,4.0,7.0,0,0.9275204210583086
33,2,Danny Amendola,5.0,8.0,8.0,0,0.9222256003022774
33,2,Brooks Nader,8.0,9.0,9.0,0,0.8887899330556986
33,2,Tori Spelling,9.0,11.0,10.0,0,0.8607119450380579
33,2,Anna Delvey,11.0,10.0,11.0,0,0.8173860628832947
33,2,Eric Roberts,12.0,13.0,13.0,1,0.711534983391092
33,2,Reginald VelJohnson,12.0,12.0,13.0,1,0.7158459394459463
33,3,Joey Graziadei,1.0,5.0,1.0,0,1.0
33,3,Chandler Kinney,2.0,4.0,2.0,0,0.9953882196436888
33,3,Jenn Tran,3.0,1.0,3.0,0,0.9652801640362624
33,3,Stephen Nedoroscik,3.0,3.0,4.0,0,0.9494615472831849
33,3,Brooks Nader,5.0,8.0,5.0,0,0.9148861656011794
33,3,Danny Amendola,6.0,9.0,6.0,0,0.9045474332510562
33,3,Ilona Maher,7.0,6.0,7.0,0,0.8925270671018154
33,3,Phaedra Parks,7.0,7.0,8.0,0,0.8909768062099046
33,3,Dwight Howard ,9.0,2.0,9.0,0,0.8809235752808432
33,3,Eric Roberts,10.0,10.0,11.0,1,0.6654249411497066
33,3,Reginald VelJohnson,11.0,11.0,11.0,1,0.6327136802367669
33,4,Joey Graziadei,1.0,3.0,1.0,0,0.9463740117803365
33,4,Danny Amendola,1.0,4.0,2.0,0,0.9364089964615017
33,4,Stephen Nedoroscik,3.0,1.0,3.0,0,0.9156067882019863
33,4,Chandler Kinney,4.0,2.0,4.0,0,0.9014020079643825
33,4,Ilona Maher,4.0,5.0,5.0,0,0.879990030038322
33,4,Brooks Nader,4.0,6.0,6.0,0,0.8774627860252369
33,4,Jenn Tran,4.0,7.0,7.0,0,0.8771801718858596
33,4,Phaedra Parks,4.0,8.0,8.0,0,0.8618966427937184
33,4,Dwight Howard ,9.0,9.0,9.0,1,0.7981001240582228
33,5,Chandler Kinney,1.0,3.0,1.0,0,0.919999109905512
33,5,Joey Graziadei,2.0,1.0,2.0,0,0.9157065615866822
33,5,Ilona Maher,2.0,2.0,3.0,0,0.9105316530895736
33,5,Jenn Tran,4.0,5.0,4.0,0,0.8698845182122166
33,5,Danny Amendola,4.0,6.0,5.0,0,0.8686967435668211
33,5,Stephen Nedoroscik,6.0,4.0,6.0,0,0.8484710461629936
33,5,Phaedra Parks,6.0,7.0,7.0,0,0.8162184266631264
33,5,Dwight Howard ,6.0,8.0,8.0,1,0.7681171970147102
33,6,Joey Graziadei,1.0,1.0,1.0,0,0.9915253663727464
33,6,Chandler Kinney,1.0,2.0,2.0,0,0.985303412214597
33,6,Jenn Tran,3.0,4.0,3.0,0,0.9553132044643866
33,6,Stephen Nedoroscik,5.0,3.0,4.0,0,0.9098883113299533
33,6,Danny Amendola,5.0,5.0,5.0,0,0.9075998727156203
33,6,Dwight Howard ,3.0,7.0,6.0,0,0.8806040121182283
33,6,Ilona Maher,7.0,6.0,7.0,1,0.807672640173264
33,7,Chandler Kinney,1.0,3.0,1.0,0,0.9248991266777885
33,7,Joey Graziadei,2.0,1.0,2.0,0,0.9020173533322686
33,7,Stephen Nedoroscik,3.0,2.0,3.0,0,0.8837616597102255
33,7,Ilona Maher,4.0,4.0,4.0,0,0.8323936271175686
33,7,Danny Amendola,5.0,5.0,5.0,0,0.792778063640368
33,7,Dwight Howard ,6.0,6.0,6.0,1,0.6923454898677668
33,8,Joey Graziadei,1.0,1.0,1.0,0,0.8789120131997867
33,8,Chandler Kinney,1.0,2.0,2.0,0,0.8755887659137715
33,8,Ilona Maher,3.0,4.0,3.0,0,0.8081447568458144
33,8,Stephen Nedoroscik,5.0,3.0,4.0,0,0.7803606321314382
33,8,Danny Amendola,4.0,5.0,5.0,0,0.72702893659513
33,9,Joey Graziadei,2.0,1.0,1.0,0,0.4081378333989365
33,9,Chandler Kinney,1.0,2.0,5.0,1,0.403196076950467
33,9,Stephen Nedoroscik,2.0,3.0,5.0,1,0.3426045415395327
33,9,Ilona Maher,4.0,4.0,5.0,1,0.28474700604262837
33,9,Danny Amendola,5.0,5.0,5.0,1,0.2298489924802043
34,1,Robert Irwin,1.0,13.0,1.0,0,1.0
34,1,Whitney Leavitt,1.0,13.0,1.0,0,1.0
34,1,Hilaria Baldwin,3.0,10.0,1.0,0,1.0
34,1,Alix Earle,4.0,1.0,1.0,0,1.0
34,1,Lauren Jauregui,4.0,1.0,1.0,0,1.0
34,1,Danielle Fishel,6.0,3.0,6.0,0,0.9402575032580952
34,1,Elaine Hendrix,6.0,3.0,6.0,0,0.9402575032580952
34,1,Jen Affleck,6.0,3.0,6.0,0,0.9402575032580952
34,1,Baron Davis,9.0,6.0,9.0,0,0.8611209594101459
34,1,Dylan Efron,9.0,6.0,9.0,0,0.8611209594101459
34,1,Jordan Chiles,9.0,6.0,9.0,0,0.8611209594101459
34,1,Scott Hoying,9.0,6.0,9.0,0,0.8611209594101459
34,1,Andy Richter,13.0,11.0,13.0,0,0.7771837951546297
34,1,Corey Feldman,13.0,11.0,13.0,0,0.7771837951546297
34,2,Jen Affleck,1.0,2.0,1.0,0,1.0
34,2,Jordan Chiles,1.0,2.0,1.0,0,1.0
34,2,Robert Irwin,1.0,2.0,1.0,0,1.0
34,2,Whitney Leavitt,1.0,2.0,1.0,0,1.0
34,2,Hilaria Baldwin,5.0,1.0,5.0,0,0.9886395587986081
34,2,Elaine Hendrix,5.0,7.0,6.0,0,0.9620555057415945
34,2,Alix Earle,5.0,8.0,7.0,0,0.949951033425982
34,2,Lauren Jauregui,5.0,8.0,7.0,0,0.949951033425982
34,2,Danielle Fishel,10.0,6.0,9.0,0,0.9282142473865946
34,2,Dylan Efron,9.0,10.0,10.0,0,0.886698990394845
34,2,Baron Davis,11.0,11.0,11.0,0,0.8253262498208536
34,2,Scott Hoying,11.0,11.0,11.0,0,0.8253262498208536
34,2,Andy Richter,13.0,13.0,14.0,1,0.7241035198917402
34,2,Corey Feldman,14.0,14.0,14.0,1,0.6768872844587881
34,3,Jordan Chiles,1.0,2.0,1.0,0,1.0
34,3,Robert Irwin,5.0,1.0,2.0,0,0.9903853046880687
34,3,Whitney Leavitt,1.0,7.0,3.0,0,0.9752206754048182
34,3,Dylan Efron,3.0,4.0,4.0,0,0.972779837123118
34,3,Alix Earle,3.0,5.0,5.0,0,0.9630869512302029
34,3,Hilaria Baldwin,5.0,6.0,6.0,0,0.94150910316328
34,3,Elaine Hendrix,8.0,8.0,7.0,0,0.8971457211919334
34,3,Scott Hoying,5.0,11.0,8.0,0,0.8905682521246931
34,3,Jen Affleck,10.0,3.0,9.0,0,0.8897217579419504
34,3,Danielle Fishel,8.0,10.0,10.0,0,0.8709908265259675
34,3,Lauren Jauregui,11.0,9.0,11.0,0,0.8164263156481759
34,3,Andy Richter,11.0,12.0,12.0,1,0.6578719997159886
34,4,Jordan Chiles,2.0,2.0,1.0,0,1.0
34,4,Whitney Leavitt,1.0,4.0,2.0,0,0.9924607585182396
34,4,Dylan Efron,5.0,3.0,3.0,0,0.9673600303503979
34,4,Elaine Hendrix,2.0,6.0,4.0,0,0.9672334339731198
34,4,Robert Irwin,8.0,1.0,5.0,0,0.9653162027903216
34,4,Alix Earle,2.0,7.0,6.0,0,0.9561973963359314
34,4,Jen Affleck,5.0,5.0,7.0,0,0.9488897912221135
34,4,Hilaria Baldwin,5.0,8.0,8.0,0,0.9313069188968524
34,4,Danielle Fishel,9.0,9.0,9.0,0,0.8043489219002177
34,4,Scott Hoying,9.0,10.0,10.0,0,0.7774906553156145
34,4,Andy Richter,11.0,11.0,11.0,1,0.6122099093115402
34,5,Dylan Efron,1.0,4.0,1.0,0,0.9778765756204263
34,5,Robert Irwin,2.0,2.0,2.0,0,0.9767526259447773
34,5,Jordan Chiles,5.0,1.0,3.0,0,0.963208840750277
34,5,Alix Earle,2.0,5.0,4.0,0,0.9619331656161743
34,5,Whitney Leavitt,4.0,3.0,5.0,0,0.9462316876205197
34,5,Elaine Hendrix,6.0,6.0,6.0,0,0.8840286610126433
34,5,Jen Affleck,8.0,7.0,7.0,0,0.8177838680373245
34,5,Scott Hoying,6.0,8.0,8.0,0,0.7938020377318549
34,5,Danielle Fishel,8.0,9.0,9.0,0,0.7524907212347737
34,5,Andy Richter,10.0,10.0,10.0,0,0.5568281659952021
34,6,Jordan Chiles,1.0,1.0,1.0,0,1.0
34,6,Whitney Leavitt,1.0,1.0,1.0,0,1.0
34,6,Robert Irwin,3.0,5.0,3.0,0,0.9391210903857163
34,6,Alix Earle,6.0,3.0,4.0,0,0.93850103242575
34,6,Elaine Hendrix,3.0,6.0,5.0,0,0.9296607220454511
34,6,Dylan Efron,7.0,4.0,6.0,0,0.8955728926205375
34,6,Danielle Fishel,3.0,8.0,7.0,0,0.8271458760593948
34,6,Jen Affleck,7.0,7.0,8.0,0,0.809632651809741
34,6,Scott Hoying,9.0,9.0,9.0,0,0.6866015578691653
34,6,Andy Richter,10.0,10.0,10.0,1,0.5459229843275355
34,7,Alix Earle,1.0,5.0,1.0,0,1.0
34,7,Whitney Leavitt,2.0,4.0,1.0,0,1.0
34,7,Jordan Chiles,4.0,1.0,1.0,0,1.0
34,7,Robert Irwin,3.0,3.0,4.0,0,0.9982939721916313
34,7,Dylan Efron,4.0,2.0,5.0,0,0.9772363169053286
34,7,Elaine Hendrix,8.0,6.0,6.0,0,0.8162493601206844
34,7,Danielle Fishel,6.0,7.0,7.0,0,0.8137102265390606
34,7,Jen Affleck,7.0,8.0,8.0,0,0.7739563294780679
34,7,Andy Richter,9.0,9.0,9.0,1,0.5085491779870046
34,8,Jordan Chiles,2.0,1.0,1.0,0,0.9358519240809201
34,8,Whitney Leavitt,1.0,2.0,2.0,0,0.9076646625954482
34,8,Dylan Efron,4.0,3.0,3.0,0,0.8832239783481399
34,8,Alix Earle,3.0,4.0,4.0,0,0.874612134089437
34,8,Robert Irwin,4.0,5.0,5.0,0,0.8662767572372057
34,8,Elaine Hendrix,6.0,6.0,6.0,0,0.8074546705888511
34,8,Danielle Fishel,7.0,7.0,7.0,0,0.7006003781971261
34,8,Andy Richter,8.0,8.0,8.0,1,0.464508712795787
34,9,Dylan Efron,1.0,2.0,1.0,0,0.9137108759721376
34,9,Jordan Chiles,5.0,1.0,2.0,0,0.9070821686121872
34,9,Whitney Leavitt,1.0,3.0,3.0,0,0.9002028056896306
34,9,Robert Irwin,1.0,4.0,4.0,0,0.8891284454491555
34,9,Alix Earle,4.0,5.0,5.0,0,0.8546679136669548
34,9,Elaine Hendrix,6.0,6.0,6.0,0,0.7139653071240426
34,9,Andy Richter,7.0,7.0,7.0,1,0.36436651657182506
34,10,Whitney Leavitt,2.0,2.0,1.0,0,0.8661760848571075
34,10,Robert Irwin,1.0,3.0,2.0,0,0.8650994841759918
34,10,Jordan Chiles,4.0,1.0,3.0,0,0.8619514812030346
34,10,Alix Earle,2.0,4.0,4.0,0,0.8555102323711805
34,10,Dylan Efron,6.0,5.0,5.0,0,0.7949385731582002
34,10,Elaine Hendrix,4.0,6.0,6.0,1,0.735152494104343
34,11,Jordan Chiles,2.0,1.0,1.0,0,0.3541800692635917
34,11,Alix Earle,1.0,2.0,5.0,1,0.32775257608451347
34,11,Robert Irwin,2.0,3.0,5.0,1,0.3248376784009046
34,11,Dylan Efron,4.0,4.0,5.0,1,0.24967769650123584
34,11,Elaine Hendrix,5.0,5.0,5.0,1,0.17057181735122262
