season,week,celebrity_name,judge_rank,audience_rank,final_rank_alt,pred_eliminated_alt,judge_total_score
29,9,Skai Jackson,3.0,6.0,5.0,0,28.9998
29,9,AJ McLean,6.0,3.0,5.0,0,24.9998
29,9,Nelly,7.0,7.0,7.0,1,24.0
29,10,Nev Schulman,1.0,3.0,1.0,0,30.0
29,10,Kaitlyn Bristowe,1.0,4.0,2.0,0,30.0
29,10,Justina Machado,3.0,2.0,2.0,0,29.0
29,10,Johnny Weir,4.0,1.0,2.0,0,28.5
29,10,Skai Jackson,4.0,5.0,6.0,1,28.5
29,10,Nelly,6.0,6.0,6.0,1,28.0
29,11,Nev Schulman,1.0,2.0,1.0,0,30.0
29,11,Justina Machado,1.0,4.0,4.0,1,30.0
29,11,Kaitlyn Bristowe,1.0,3.0,4.0,1,30.0
29,11,Nelly,4.0,1.0,4.0,1,28.5
30,1,Amanda Kloots,2.0,4.0,1.0,0,28.0
30,1,Suni Lee,2.0,4.0,1.0,0,28.0
30,1,Kenya Moore,5.0,1.0,1.0,0,26.0
30,1,Melora Hardin,5.0,1.0,1.0,0,26.0
30,1,Melanie C,4.0,3.0,5.0,0,27.0
30,1,JoJo Siwa,1.0,8.0,6.0,0,29.0
30,1,Christine Chiu,7.0,6.0,7.0,0,25.0
30,1,Olivia Jade,7.0,6.0,7.0,0,25.0
30,1,Brian Austin Green,9.0,9.0,9.0,0,24.0
30,1,Cody Rigsby,9.0,9.0,9.0,0,24.0
30,1,Matt James,9.0,9.0,9.0,0,24.0
30,1,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,0,24.0
30,1,Jimmie Allen,13.0,14.0,13.0,0,22.0
30,1,Iman Shumpert,14.0,13.0,13.0,0,21.0
30,1,Martin Kove,15.0,15.0,15.0,0,13.0
30,2,Jimmie Allen,5.0,1.0,1.0,0,27.0
30,2,Melora Hardin,5.0,1.0,1.0,0,27.0
30,2,Olivia Jade,5.0,1.0,1.0,0,27.0
30,2,Amanda Kloots,1.0,7.0,4.0,0,32.0
30,2,JoJo Siwa,2.0,6.0,4.0,0,31.0
30,2,Melanie C,3.0,5.0,4.0,0,30.0
30,2,Suni Lee,4.0,4.0,4.0,0,28.0
30,2,"Mike ""The Miz"" Mizanin",8.0,9.0,8.0,0,26.0
30,2,Kenya Moore,10.0,8.0,9.0,0,24.0
30,2,Iman Shumpert,9.0,11.0,10.0,0,25.0
30,2,Christine Chiu,10.0,10.0,10.0,0,24.0
30,2,Cody Rigsby,10.0,12.0,12.0,0,24.0
30,2,Brian Austin Green,13.0,13.0,13.0,0,23.0
30,2,Matt James,14.0,14.0,14.0,0,22.0
30,2,Martin Kove,15.0,15.0,15.0,1,15.0
30,3,Amanda Kloots,1.0,1.0,1.0,0,24.0
30,3,Olivia Jade,1.0,1.0,1.0,0,24.0
30,3,JoJo Siwa,1.0,3.0,3.0,0,24.0
30,3,Melora Hardin,4.0,5.0,4.0,0,23.0
30,3,Melanie C,5.0,4.0,4.0,0,22.0
30,3,"Mike ""The Miz"" Mizanin",5.0,7.0,6.0,0,22.0
30,3,Suni Lee,7.0,6.0,7.0,0,21.0
30,3,Kenya Moore,7.0,9.0,8.0,0,21.0
30,3,Christine Chiu,7.0,10.0,9.0,0,21.0
30,3,Jimmie Allen,10.0,8.0,10.0,0,20.0
30,3,Matt James,10.0,11.0,11.0,0,20.0
30,3,Iman Shumpert,12.0,13.0,12.0,0,19.0
30,3,Brian Austin Green,12.0,14.0,13.0,0,19.0
30,3,Cody Rigsby,14.0,12.0,14.0,1,18.0
30,4,Olivia Jade,2.0,1.0,1.0,0,35.0
30,4,Melora Hardin,1.0,3.0,2.0,0,36.5
30,4,JoJo Siwa,2.0,4.0,3.0,0,35.0
30,4,Amanda Kloots,4.0,2.0,3.0,0,34.0
30,4,Suni Lee,4.0,5.0,5.0,0,34.0
30,4,Melanie C,6.0,6.0,6.0,0,33.0
30,4,"Mike ""The Miz"" Mizanin",7.0,7.0,7.0,0,32.5
30,4,Jimmie Allen,7.0,8.0,8.0,0,32.5
30,4,Iman Shumpert,9.0,10.0,9.0,0,31.5
30,4,Kenya Moore,10.0,9.0,9.0,0,29.5
30,4,Matt James,12.0,11.0,11.0,0,28.5
30,4,Cody Rigsby,11.0,12.0,13.0,1,29.0
30,4,Brian Austin Green,13.0,13.0,13.0,1,26.0
30,5,JoJo Siwa,1.0,2.0,1.0,0,40.0
30,5,Amanda Kloots,2.0,1.0,1.0,0,39.0
30,5,Olivia Jade,3.0,3.0,3.0,0,36.0
30,5,Melora Hardin,3.0,4.0,4.0,0,36.0
30,5,Suni Lee,3.0,5.0,5.0,0,36.0
30,5,Melanie C,3.0,6.0,6.0,0,36.0
30,5,Kenya Moore,3.0,8.0,7.0,0,36.0
30,5,Jimmie Allen,8.0,7.0,8.0,0,34.0
30,5,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,0,32.0
30,5,Cody Rigsby,9.0,10.0,10.0,0,32.0
30,5,Iman Shumpert,11.0,11.0,11.0,1,28.0
30,6,JoJo Siwa,1.0,3.0,1.0,0,40.0
30,6,Amanda Kloots,3.0,1.0,1.0,0,38.0
30,6,Jimmie Allen,3.0,4.0,3.0,0,38.0
30,6,Olivia Jade,5.0,2.0,3.0,0,36.0
30,6,Iman Shumpert,1.0,8.0,5.0,0,40.0
30,6,Suni Lee,5.0,6.0,6.0,0,36.0
30,6,Melora Hardin,8.0,5.0,7.0,0,34.0
30,6,Cody Rigsby,5.0,10.0,8.0,0,36.0
30,6,"Mike ""The Miz"" Mizanin",8.0,7.0,8.0,0,34.0
30,6,Kenya Moore,10.0,9.0,10.0,1,32.0
30,7,Olivia Jade,1.0,1.0,1.0,0,42.0
30,7,JoJo Siwa,2.0,2.0,2.0,0,39.0
30,7,Jimmie Allen,3.0,4.0,3.0,0,38.0
30,7,Melora Hardin,3.0,6.0,4.0,0,38.0
30,7,Amanda Kloots,6.0,3.0,4.0,0,34.0
30,7,Suni Lee,6.0,5.0,6.0,0,34.0
30,7,Cody Rigsby,5.0,8.0,7.0,0,36.0
30,7,Iman Shumpert,6.0,7.0,7.0,0,34.0
30,7,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,1,32.0
30,8,Amanda Kloots,1.0,3.0,1.0,0,42.0
30,8,Suni Lee,1.0,4.0,2.0,0,42.0
30,8,JoJo Siwa,4.0,1.0,2.0,0,41.0
30,8,Melora Hardin,1.0,5.0,4.0,0,42.0
30,8,Olivia Jade,6.0,2.0,5.0,0,36.0
30,8,Cody Rigsby,5.0,7.0,6.0,0,38.0
30,8,Iman Shumpert,7.0,8.0,8.0,1,35.0
30,8,Jimmie Allen,8.0,6.0,8.0,1,32.0
30,9,Amanda Kloots,2.0,2.0,1.0,0,39.5
30,9,Suni Lee,3.0,1.0,1.0,0,37.5
30,9,JoJo Siwa,1.0,4.0,3.0,0,40.0
30,9,Melora Hardin,5.0,3.0,4.0,0,36.0
30,9,Iman Shumpert,3.0,6.0,6.0,1,37.5
30,9,Cody Rigsby,6.0,5.0,6.0,1,35.5
30,10,JoJo Siwa,1.0,3.0,1.0,0,40.0
30,10,Iman Shumpert,1.0,4.0,4.0,1,40.0
30,10,Amanda Kloots,3.0,1.0,4.0,1,39.0
30,10,Cody Rigsby,4.0,2.0,4.0,1,38.0
31,1,Gabby Windey,3.0,3.0,1.0,0,28.0
31,1,Selma Blair,3.0,3.0,1.0,0,28.0
31,1,Shangela,3.0,3.0,1.0,0,28.0
31,1,Charli D'Amelio,1.0,7.0,4.0,0,32.0
31,1,Wayne Brady,2.0,6.0,4.0,0,29.0
31,1,Daniel Durant,6.0,2.0,4.0,0,27.0
31,1,Jordin Sparks,7.0,1.0,4.0,0,26.0
31,1,Heidi D'Amelio,8.0,8.0,8.0,0,24.0
31,1,Joseph Baena,9.0,9.0,9.0,0,23.0
31,1,Cheryl Ladd,10.0,10.0,10.0,0,21.0
31,1,Trevor Donovan,10.0,10.0,10.0,0,21.0
31,1,Jessie James Decker,12.0,12.0,12.0,0,20.0
31,1,Sam Champion,12.0,12.0,12.0,0,20.0
31,1,Teresa Giudice,12.0,12.0,12.0,0,20.0
31,1,Jason Lewis,15.0,15.0,15.0,0,18.0
31,1,Vinny Guadagnino,16.0,16.0,16.0,1,17.0
31,2,Trevor Donovan,4.0,1.0,1.0,0,30.0
31,2,Charli D'Amelio,1.0,5.0,2.0,0,32.0
31,2,Gabby Windey,1.0,5.0,2.0,0,32.0
31,2,Wayne Brady,1.0,5.0,2.0,0,32.0
31,2,Selma Blair,6.0,2.0,5.0,0,28.0
31,2,Shangela,6.0,2.0,5.0,0,28.0
31,2,Daniel Durant,5.0,4.0,7.0,0,29.0
31,2,Heidi D'Amelio,6.0,8.0,8.0,0,28.0
31,2,Jordin Sparks,9.0,9.0,9.0,0,27.0
31,2,Vinny Guadagnino,9.0,10.0,10.0,0,27.0
31,2,Sam Champion,11.0,11.0,11.0,0,26.0
31,2,Jessie James Decker,12.0,14.0,12.0,0,25.0
31,2,Joseph Baena,13.0,13.0,12.0,0,24.0
31,2,Teresa Giudice,14.0,15.0,15.0,0,23.0
31,2,Cheryl Ladd,15.0,12.0,15.0,1,21.0
31,3,Charli D'Amelio,1.0,1.0,1.0,0,33.0
31,3,Gabby Windey,1.0,1.0,1.0,0,33.0
31,3,Wayne Brady,1.0,1.0,1.0,0,33.0
31,3,Heidi D'Amelio,4.0,4.0,4.0,0,32.0
31,3,Daniel Durant,5.0,5.0,5.0,0,31.0
31,3,Shangela,6.0,7.0,6.0,0,30.0
31,3,Jordin Sparks,7.0,9.0,7.0,0,29.0
31,3,Trevor Donovan,10.0,6.0,7.0,0,27.0
31,3,Joseph Baena,7.0,10.0,9.0,0,29.0
31,3,Selma Blair,9.0,8.0,9.0,0,28.0
31,3,Jessie James Decker,11.0,13.0,11.0,0,26.0
31,3,Sam Champion,12.0,12.0,11.0,0,25.0
31,3,Cheryl Ladd,13.0,14.0,14.0,0,24.0
31,3,Vinny Guadagnino,14.0,11.0,14.0,1,23.0
31,4,Charli D'Amelio,1.0,3.0,1.0,0,36.0
31,4,Gabby Windey,1.0,3.0,1.0,0,36.0
31,4,Wayne Brady,1.0,3.0,1.0,0,36.0
31,4,Heidi D'Amelio,4.0,1.0,4.0,0,34.0
31,4,Jordin Sparks,4.0,2.0,5.0,0,34.0
31,4,Selma Blair,6.0,6.0,6.0,0,32.0
31,4,Shangela,6.0,8.0,7.0,0,32.0
31,4,Daniel Durant,9.0,7.0,8.0,0,29.0
31,4,Jessie James Decker,8.0,11.0,9.0,0,31.0
31,4,Vinny Guadagnino,9.0,10.0,9.0,0,29.0
31,4,Trevor Donovan,11.0,9.0,11.0,0,28.0
31,4,Joseph Baena,11.0,12.0,12.0,0,28.0
31,4,Sam Champion,13.0,13.0,13.0,1,25.0
31,5,Gabby Windey,2.0,3.0,1.0,0,41.0
31,5,Wayne Brady,2.0,3.0,1.0,0,41.0
31,5,Charli D'Amelio,1.0,5.0,3.0,0,42.0
31,5,Selma Blair,4.0,2.0,3.0,0,40.0
31,5,Heidi D'Amelio,5.0,1.0,3.0,0,39.0
31,5,Shangela,6.0,6.0,6.0,0,38.5
31,5,Trevor Donovan,7.0,9.0,7.0,0,36.0
31,5,Jordin Sparks,9.0,7.0,7.0,0,35.5
31,5,Jessie James Decker,7.0,10.0,9.0,0,36.0
31,5,Daniel Durant,11.0,8.0,10.0,0,33.5
31,5,Joseph Baena,10.0,11.0,12.0,1,35.0
31,5,Vinny Guadagnino,12.0,12.0,12.0,1,31.0
31,6,Charli D'Amelio,1.0,2.0,1.0,0,40.0
31,6,Gabby Windey,2.0,1.0,1.0,0,37.0
31,6,Heidi D'Amelio,3.0,5.0,3.0,0,36.0
31,6,Wayne Brady,5.0,3.0,3.0,0,34.0
31,6,Shangela,3.0,6.0,5.0,0,36.0
31,6,Jordin Sparks,5.0,4.0,5.0,0,34.0
31,6,Trevor Donovan,5.0,7.0,7.0,0,34.0
31,6,Daniel Durant,5.0,8.0,8.0,0,34.0
31,6,Jessie James Decker,9.0,9.0,9.0,0,32.0
31,6,Vinny Guadagnino,10.0,10.0,10.0,1,28.0
31,7,Charli D'Amelio,1.0,3.0,1.0,0,39.0
31,7,Trevor Donovan,1.0,4.0,2.0,0,39.0
31,7,Wayne Brady,3.0,2.0,2.0,0,38.0
31,7,Gabby Windey,6.0,1.0,4.0,0,35.5
31,7,Shangela,4.0,5.0,5.0,0,36.5
31,7,Daniel Durant,4.0,8.0,6.0,0,36.5
31,7,Heidi D'Amelio,7.0,6.0,7.0,0,35.0
31,7,Jordin Sparks,8.0,7.0,8.0,0,34.5
31,7,Vinny Guadagnino,9.0,9.0,9.0,1,31.5
31,8,Wayne Brady,1.0,1.0,1.0,0,45.0
31,8,Charli D'Amelio,1.0,3.0,2.0,0,45.0
31,8,Gabby Windey,4.0,2.0,3.0,0,40.0
31,8,Shangela,3.0,5.0,4.0,0,42.0
31,8,Trevor Donovan,5.0,4.0,5.0,0,39.0
31,8,Daniel Durant,5.0,6.0,6.0,0,39.0
31,8,Heidi D'Amelio,7.0,7.0,8.0,1,35.0
31,8,Vinny Guadagnino,8.0,8.0,8.0,1,29.0
31,9,Gabby Windey,1.0,2.0,1.0,0,40.0
31,9,Wayne Brady,3.0,1.0,2.0,0,36.5
31,9,Charli D'Amelio,1.0,4.0,3.0,0,40.0
31,9,Shangela,3.0,3.0,4.0,0,36.5
31,9,Daniel Durant,5.0,6.0,6.0,1,34.5
31,9,Trevor Donovan,6.0,5.0,6.0,1,32.5
31,10,Wayne Brady,3.0,1.0,1.0,0,38.0
31,10,Charli D'Amelio,1.0,4.0,4.0,1,40.0
31,10,Gabby Windey,1.0,3.0,4.0,1,40.0
31,10,Shangela,3.0,2.0,4.0,1,38.0
32,1,Ariana Madix,2.0,2.0,1.0,0,21.0
32,1,Jason Mraz,2.0,2.0,1.0,0,21.0
32,1,Charity Lawson,1.0,4.0,3.0,0,22.0
32,1,Lele Pons,4.0,1.0,3.0,0,19.0
32,1,Adrian Peterson,5.0,5.0,5.0,0,18.0
32,1,Xochitl Gomez,5.0,5.0,5.0,0,18.0
32,1,Mira Sorvino,7.0,7.0,7.0,0,17.0
32,1,Barry Williams,8.0,8.0,8.0,0,16.0
32,1,Jamie Lynn Spears,9.0,9.0,9.0,0,15.0
32,1,Mauricio Umansky,9.0,9.0,9.0,0,15.0
32,1,Alyson Hannigan,11.0,11.0,11.0,0,13.0
32,1,Matt Walsh,12.0,12.0,12.0,0,12.0
32,1,Tyson Beckford,12.0,12.0,12.0,0,12.0
32,1,Harry Jowsey,12.0,12.0,14.0,1,12.0
32,2,Jason Mraz,1.0,3.0,1.0,0,24.0
32,2,Xochitl Gomez,1.0,3.0,1.0,0,24.0
32,2,Charity Lawson,3.0,2.0,3.0,0,21.0
32,2,Ariana Madix,5.0,1.0,4.0,0,20.0
32,2,Lele Pons,3.0,5.0,5.0,0,21.0
32,2,Alyson Hannigan,6.0,6.0,6.0,0,19.0
32,2,Tyson Beckford,7.0,7.0,7.0,0,18.0
32,2,Mira Sorvino,7.0,8.0,8.0,0,18.0
32,2,Jamie Lynn Spears,9.0,10.0,9.0,0,16.0
32,2,Adrian Peterson,10.0,9.0,9.0,0,15.0
32,2,Barry Williams,10.0,11.0,11.0,0,15.0
32,2,Harry Jowsey,10.0,13.0,12.0,0,15.0
32,2,Mauricio Umansky,13.0,12.0,13.0,1,12.0
32,3,Ariana Madix,1.0,3.0,1.0,0,34.0
32,3,Jason Mraz,1.0,3.0,1.0,0,34.0
32,3,Xochitl Gomez,3.0,1.0,1.0,0,32.0
32,3,Charity Lawson,3.0,2.0,4.0,0,32.0
32,3,Lele Pons,5.0,5.0,5.0,0,27.0
32,3,Mira Sorvino,6.0,6.0,6.0,0,26.0
32,3,Barry Williams,7.0,8.0,7.0,0,25.0
32,3,Alyson Hannigan,8.0,7.0,7.0,0,24.0
32,3,Harry Jowsey,8.0,10.0,9.0,0,24.0
32,3,Adrian Peterson,11.0,9.0,10.0,0,22.0
32,3,Mauricio Umansky,10.0,11.0,11.0,0,23.0
32,3,Tyson Beckford,12.0,12.0,12.0,1,20.0
32,4,Xochitl Gomez,1.0,2.0,1.0,0,27.0
32,4,Ariana Madix,2.0,1.0,1.0,0,25.0
32,4,Jason Mraz,3.0,3.0,3.0,0,24.0
32,4,Charity Lawson,3.0,4.0,4.0,0,24.0
32,4,Lele Pons,5.0,5.0,5.0,0,22.0
32,4,Mira Sorvino,6.0,6.0,6.0,0,21.0
32,4,Harry Jowsey,6.0,7.0,7.0,0,21.0
32,4,Adrian Peterson,6.0,8.0,8.0,0,21.0
32,4,Alyson Hannigan,10.0,9.0,9.0,0,18.0
32,4,Mauricio Umansky,9.0,11.0,10.0,0,19.0
32,4,Barry Williams,10.0,10.0,11.0,1,18.0
32,5,Charity Lawson,1.0,1.0,1.0,0,28.0
32,5,Xochitl Gomez,1.0,1.0,1.0,0,28.0
32,5,Jason Mraz,3.0,3.0,3.0,0,27.0
32,5,Ariana Madix,4.0,4.0,4.0,0,24.0
32,5,Lele Pons,4.0,5.0,5.0,0,24.0
32,5,Barry Williams,4.0,7.0,6.0,0,24.0
32,5,Mauricio Umansky,4.0,9.0,7.0,0,24.0
32,5,Mira Sorvino,8.0,6.0,8.0,0,22.0
32,5,Alyson Hannigan,9.0,8.0,9.0,0,21.0
32,5,Harry Jowsey,10.0,10.0,10.0,1,18.0
32,6,Xochitl Gomez,1.0,2.0,1.0,0,42.0
32,6,Ariana Madix,2.0,1.0,1.0,0,41.0
32,6,Jason Mraz,3.0,4.0,3.0,0,39.0
32,6,Charity Lawson,4.0,3.0,3.0,0,38.0
32,6,Lele Pons,5.0,5.0,5.0,0,37.0
32,6,Mauricio Umansky,6.0,6.0,6.0,0,33.0
32,6,Barry Williams,7.0,7.0,7.0,0,32.0
32,6,Alyson Hannigan,8.0,8.0,8.0,0,31.0
32,6,Harry Jowsey,9.0,9.0,9.0,1,29.0
32,7,Xochitl Gomez,1.0,3.0,1.0,0,37.0
32,7,Jason Mraz,4.0,1.0,2.0,0,36.0
32,7,Ariana Madix,1.0,5.0,3.0,0,37.0
32,7,Charity Lawson,4.0,2.0,3.0,0,36.0
32,7,Lele Pons,3.0,4.0,5.0,0,36.5
32,7,Alyson Hannigan,6.0,6.0,6.0,0,35.0
32,7,Barry Williams,7.0,7.0,7.0,0,32.5
32,7,Harry Jowsey,8.0,8.0,8.0,1,32.0
32,8,Ariana Madix,1.0,1.0,1.0,0,42.0
32,8,Xochitl Gomez,2.0,2.0,2.0,0,40.0
32,8,Charity Lawson,3.0,3.0,3.0,0,39.0
32,8,Alyson Hannigan,4.0,5.0,4.0,0,36.0
32,8,Jason Mraz,6.0,4.0,5.0,0,33.0
32,8,Barry Williams,5.0,6.0,6.0,0,35.0
32,8,Harry Jowsey,7.0,7.0,7.0,1,28.0
32,9,Xochitl Gomez,2.0,2.0,1.0,0,41.0
32,9,Jason Mraz,1.0,4.0,2.0,0,43.0
32,9,Ariana Madix,4.0,1.0,2.0,0,37.0
32,9,Charity Lawson,3.0,3.0,4.0,0,38.0
32,9,Alyson Hannigan,5.0,5.0,5.0,0,32.0
32,9,Harry Jowsey,6.0,6.0,6.0,1,30.0
32,10,Xochitl Gomez,1.0,3.0,1.0,0,30.0
32,10,Charity Lawson,2.0,2.0,1.0,0,29.5
32,10,Ariana Madix,3.0,1.0,1.0,0,29.0
32,10,Jason Mraz,4.0,4.0,4.0,0,28.5
32,10,Alyson Hannigan,5.0,5.0,5.0,0,25.5
32,11,Ariana Madix,3.0,1.0,1.0,0,29.5
32,11,Jason Mraz,1.0,5.0,5.0,1,30.0
32,11,Xochitl Gomez,1.0,4.0,5.0,1,30.0
32,11,Charity Lawson,3.0,2.0,5.0,1,29.5
32,11,Alyson Hannigan,5.0,3.0,5.0,1,26.5
33,1,Chandler Kinney,1.0,2.0,1.0,0,23.0
33,1,Dwight Howard ,2.0,1.0,1.0,0,22.0
33,1,Joey Graziadei,3.0,3.0,3.0,0,21.0
33,1,Stephen Nedoroscik,3.0,3.0,3.0,0,21.0
33,1,Danny Amendola,5.0,5.0,5.0,0,20.0
33,1,Jenn Tran,6.0,6.0,6.0,0,19.0
33,1,Phaedra Parks,6.0,6.0,6.0,0,19.0
33,1,Anna Delvey,8.0,8.0,8.0,0,18.0
33,1,Brooks Nader,8.0,8.0,8.0,0,18.0
33,1,Ilona Maher,8.0,8.0,8.0,0,18.0
33,1,Tori Spelling,11.0,11.0,11.0,0,17.0
33,1,Reginald VelJohnson,12.0,12.0,12.0,0,16.0
33,1,Eric Roberts,13.0,13.0,13.0,0,15.0
33,2,Dwight Howard ,2.0,1.0,1.0,0,22.0
33,2,Joey Graziadei,2.0,1.0,1.0,0,22.0
33,2,Stephen Nedoroscik,2.0,1.0,1.0,0,22.0
33,2,Chandler Kinney,1.0,4.0,4.0,0,24.0
33,2,Ilona Maher,5.0,5.0,5.0,0,21.0
33,2,Phaedra Parks,5.0,7.0,6.0,0,21.0
33,2,Danny Amendola,5.0,8.0,7.0,0,21.0
33,2,Jenn Tran,9.0,6.0,8.0,0,19.0
33,2,Brooks Nader,8.0,9.0,9.0,0,20.0
33,2,Tori Spelling,9.0,10.0,10.0,0,19.0
33,2,Anna Delvey,11.0,11.0,11.0,0,17.0
33,2,Eric Roberts,12.0,13.0,13.0,1,15.0
33,2,Reginald VelJohnson,12.0,12.0,13.0,1,15.0
33,3,Joey Graziadei,1.0,2.0,1.0,0,35.0
33,3,Chandler Kinney,2.0,1.0,1.0,0,34.5
33,3,Jenn Tran,3.0,3.0,3.0,0,31.0
33,3,Stephen Nedoroscik,3.0,4.0,4.0,0,31.0
33,3,Brooks Nader,5.0,6.0,5.0,0,30.5
33,3,Danny Amendola,6.0,7.0,6.0,0,30.0
33,3,Dwight Howard ,9.0,5.0,7.0,0,26.0
33,3,Ilona Maher,7.0,8.0,8.0,0,28.0
33,3,Phaedra Parks,7.0,9.0,9.0,0,28.0
33,3,Eric Roberts,10.0,10.0,11.0,1,23.0
33,3,Reginald VelJohnson,11.0,11.0,11.0,1,21.0
33,4,Joey Graziadei,1.0,1.0,1.0,0,36.0
33,4,Danny Amendola,1.0,3.0,2.0,0,36.0
33,4,Stephen Nedoroscik,3.0,2.0,3.0,0,33.0
33,4,Chandler Kinney,4.0,4.0,4.0,0,32.0
33,4,Ilona Maher,4.0,5.0,5.0,0,32.0
33,4,Brooks Nader,4.0,6.0,6.0,0,32.0
33,4,Jenn Tran,4.0,7.0,7.0,0,32.0
33,4,Phaedra Parks,4.0,8.0,8.0,0,32.0
33,4,Dwight Howard ,9.0,9.0,9.0,1,29.0
33,5,Joey Graziadei,2.0,1.0,1.0,0,26.0
33,5,Ilona Maher,2.0,2.0,2.0,0,26.0
33,5,Chandler Kinney,1.0,4.0,3.0,0,27.0
33,5,Jenn Tran,4.0,5.0,4.0,0,25.5
33,5,Stephen Nedoroscik,6.0,3.0,4.0,0,24.0
33,5,Danny Amendola,4.0,6.0,6.0,0,25.5
33,5,Phaedra Parks,6.0,7.0,7.0,0,24.0
33,5,Dwight Howard ,6.0,8.0,8.0,1,24.0
33,6,Joey Graziadei,1.0,1.0,1.0,0,32.0
33,6,Chandler Kinney,1.0,2.0,2.0,0,32.0
33,6,Jenn Tran,3.0,3.0,3.0,0,31.0
33,6,Dwight Howard ,3.0,6.0,4.0,0,31.0
33,6,Stephen Nedoroscik,5.0,4.0,4.0,0,28.0
33,6,Danny Amendola,5.0,5.0,6.0,0,28.0
33,6,Ilona Maher,7.0,7.0,7.0,1,24.0
33,7,Chandler Kinney,1.0,3.0,1.0,0,30.0
33,7,Joey Graziadei,2.0,2.0,1.0,0,27.5
33,7,Stephen Nedoroscik,3.0,1.0,1.0,0,27.0
33,7,Ilona Maher,4.0,4.0,4.0,0,26.0
33,7,Danny Amendola,5.0,5.0,5.0,0,25.5
33,7,Dwight Howard ,6.0,6.0,6.0,1,24.0
33,8,Joey Graziadei,1.0,2.0,1.0,0,29.0
33,8,Chandler Kinney,1.0,3.0,2.0,0,29.0
33,8,Stephen Nedoroscik,5.0,1.0,3.0,0,26.5
33,8,Ilona Maher,3.0,4.0,4.0,0,28.5
33,8,Danny Amendola,4.0,5.0,5.0,0,27.0
33,9,Joey Graziadei,2.0,3.0,1.0,0,29.5
33,9,Chandler Kinney,1.0,5.0,5.0,1,30.0
33,9,Stephen Nedoroscik,2.0,4.0,5.0,1,29.5
33,9,Ilona Maher,4.0,2.0,5.0,1,28.5
33,9,Danny Amendola,5.0,1.0,5.0,1,28.0
34,1,Robert Irwin,1.0,4.0,1.0,0,15.0
34,1,Whitney Leavitt,1.0,4.0,1.0,0,15.0
34,1,Alix Earle,4.0,1.0,1.0,0,13.0
34,1,Lauren Jauregui,4.0,1.0,1.0,0,13.0
34,1,Hilaria Baldwin,3.0,3.0,5.0,0,14.0
34,1,Danielle Fishel,6.0,6.0,6.0,0,12.0
34,1,Elaine Hendrix,6.0,6.0,6.0,0,12.0
34,1,Jen Affleck,6.0,6.0,6.0,0,12.0
34,1,Baron Davis,9.0,9.0,9.0,0,10.0
34,1,Dylan Efron,9.0,9.0,9.0,0,10.0
34,1,Jordan Chiles,9.0,9.0,9.0,0,10.0
34,1,Scott Hoying,9.0,9.0,9.0,0,10.0
34,1,Andy Richter,13.0,13.0,13.0,0,9.0
34,1,Corey Feldman,13.0,13.0,13.0,0,9.0
34,2,Jen Affleck,1.0,2.0,1.0,0,22.0
34,2,Jordan Chiles,1.0,2.0,1.0,0,22.0
34,2,Robert Irwin,1.0,2.0,1.0,0,22.0
34,2,Whitney Leavitt,1.0,2.0,1.0,0,22.0
34,2,Hilaria Baldwin,5.0,1.0,5.0,0,21.0
34,2,Elaine Hendrix,5.0,6.0,6.0,0,21.0
34,2,Alix Earle,5.0,8.0,7.0,0,21.0
34,2,Lauren Jauregui,5.0,8.0,7.0,0,21.0
34,2,Danielle Fishel,10.0,7.0,9.0,0,19.0
34,2,Dylan Efron,9.0,10.0,10.0,0,20.0
34,2,Baron Davis,11.0,11.0,11.0,0,18.0
34,2,Scott Hoying,11.0,11.0,11.0,0,18.0
34,2,Andy Richter,13.0,13.0,14.0,1,16.0
34,2,Corey Feldman,14.0,14.0,14.0,1,15.0
34,3,Jordan Chiles,1.0,2.0,1.0,0,24.0
34,3,Whitney Leavitt,1.0,5.0,2.0,0,24.0
34,3,Dylan Efron,3.0,3.0,2.0,0,23.0
34,3,Robert Irwin,5.0,1.0,2.0,0,22.0
34,3,Alix Earle,3.0,4.0,5.0,0,23.0
34,3,Hilaria Baldwin,5.0,6.0,6.0,0,22.0
34,3,Scott Hoying,5.0,10.0,7.0,0,22.0
34,3,Elaine Hendrix,8.0,8.0,8.0,0,21.0
34,3,Danielle Fishel,8.0,9.0,9.0,0,21.0
34,3,Jen Affleck,10.0,7.0,9.0,0,19.0
34,3,Lauren Jauregui,11.0,11.0,11.0,0,18.0
34,3,Andy Richter,11.0,12.0,12.0,1,18.0
34,4,Jordan Chiles,2.0,2.0,1.0,0,24.0
34,4,Whitney Leavitt,1.0,4.0,2.0,0,25.0
34,4,Elaine Hendrix,2.0,6.0,3.0,0,24.0
34,4,Dylan Efron,5.0,3.0,3.0,0,23.0
34,4,Alix Earle,2.0,7.0,5.0,0,24.0
34,4,Robert Irwin,8.0,1.0,5.0,0,22.0
34,4,Jen Affleck,5.0,5.0,7.0,0,23.0
34,4,Hilaria Baldwin,5.0,8.0,8.0,0,23.0
34,4,Danielle Fishel,9.0,9.0,9.0,0,21.0
34,4,Scott Hoying,9.0,10.0,10.0,0,21.0
34,4,Andy Richter,11.0,11.0,11.0,1,18.0
34,5,Robert Irwin,2.0,2.0,1.0,0,35.0
